COOPID, YEAR, MONTH, DAY, PRECIPITATION, MAX TEMP, MIN TEMP, MEAN TEMP
85663,1985,1,12,0,68,48,58
85663,1985,2,14,0,68,42,55
85663,1985,2,15,0,68,43,55.5
85663,1985,12,27,0,68,41,54.5
85663,1987,2,9,0,68,50,59
85663,1987,4,5,0,68,48,58
85663,1987,12,17,0,68,48,58
85663,1990,1,13,0,68,49,58.5
85663,1991,11,10,0,68,53,60.5
85663,1992,11,29,0,68,57,62.5
85663,1993,3,15,0,68,44,56
85663,1993,12,12,0,68,47,57.5
85663,1994,12,25,0,68,52,60
85663,1995,1,20,0,68,58,63
85663,1996,1,4,0,68,52,60
85663,1996,2,6,0,68,48,58
85663,1996,2,18,0,68,40,54
85663,1996,12,9,0,68,51,59.5
85663,1998,1,1,0,68,49,58.5
85663,1998,3,10,0,68,55,61.5
85663,1998,3,11,0,68,49,58.5
85663,1999,1,4,0.64,68,48,58
85663,2000,2,5,0,68,54,61
85663,2000,2,8,0.68,68,59,63.5
85663,2001,1,25,0,68,48,58
85663,2002,12,16,0,68,50,59
85663,2003,1,20,0,68,46,57
85663,2003,12,22,0.11,68,58,63
85663,2004,1,10,0,68,51,59.5
85663,2004,2,27,0,68,54,61
85663,2004,12,15,0,68,46,57
85663,2005,1,20,0,68,49,58.5
85663,2005,1,25,0,68,50,59
85663,2006,2,5,0,68,52,60
85663,2006,12,27,0,68,56,62
85663,2009,1,22,0,68,43,55.5
85663,2010,2,19,0,68,50,59
85663,2010,2,26,0,68,46,57
85663,2010,2,28,0,68,50,59
85663,2010,3,17,0.1,68,60,64
85663,2011,1,7,0,68,54,61
85663,2014,12,12,0,68,54,61
85663,2016,1,29,0,68,54,61
85663,2016,2,8,0,68,50,59
85663,2019,1,10,0,68,53,60.5
85663,2019,12,3,0,68,53,60.5
85663,2020,2,2,0,68,55,61.5
85663,2020,2,28,0,68,51,59.5
85663,2020,12,1,0.01,68,56,62
85663,1948,1,6,0,69,50,59.5
85663,1948,1,16,0,69,42,55.5
85663,1948,1,18,0,69,54,61.5
85663,1950,11,25,0,69,44,56.5
85663,1950,12,8,0.04,69,58,63.5
85663,1951,12,16,0,69,52,60.5
85663,1952,11,22,0,69,50,59.5
85663,1952,12,17,0,69,46,57.5
85663,1953,11,27,0,69,46,57.5
85663,1954,1,7,0,69,49,59
85663,1956,3,20,0,69,51,60
85663,1956,12,26,0,69,52,60.5
85663,1957,3,10,0,69,46,57.5
85663,1957,12,14,0,69,55,62
85663,1958,1,5,0,69,64,66.5
85663,1958,1,27,0,69,52,60.5
85663,1958,2,5,0,69,35,52
85663,1958,2,7,0.95,69,61,65
85663,1958,12,17,0.9,69,62,65.5
85663,1958,12,19,0,69,47,58
85663,1959,3,13,0,69,47,58
85663,1959,12,4,0,69,48,58.5
85663,1959,12,8,0,69,49,59
85663,1960,2,7,0,69,55,62
85663,1960,2,8,0,69,49,59
85663,1960,2,15,0,69,44,56.5
85663,1960,12,17,0,69,45,57
85663,1960,12,23,0,69,48,58.5
85663,1962,1,1,0.24,69,54,61.5
85663,1962,1,4,0,69,50,59.5
85663,1962,12,1,0.06,69,61,65
85663,1963,1,7,0.01,69,53,61
85663,1963,2,14,0,69,49,59
85663,1963,2,15,0,69,55,62
85663,1963,12,4,0,69,53,61
85663,1963,12,30,2.17,69,62,65.5
85663,1964,2,12,0,69,46,57.5
85663,1964,2,24,0,69,44,56.5
85663,1964,2,29,0,69,51,60
85663,1965,3,9,0,69,46,57.5
85663,1966,1,8,0.01,69,59,64
85663,1966,1,17,0,69,52,60.5
85663,1966,1,28,0,69,43,56
85663,1966,3,6,0,69,53,61
85663,1966,11,3,0,69,56,62.5
85663,1966,11,30,0,69,48,58.5
85663,1966,12,13,0,69,57,63
85663,1967,2,27,0,69,44,56.5
85663,1967,12,23,0,69,49,59
85663,1967,12,24,0,69,47,58
85663,1968,1,15,0,69,52,60.5
85663,1969,1,13,0.05,69,55,62
85663,1969,3,5,0,69,46,57.5
85663,1969,3,11,0,69,50,59.5
85663,1969,3,26,0.93,69,57,63
85663,1969,11,5,0,69,53,61
85663,1970,1,7,0,69,45,57
85663,1970,3,15,0,69,48,58.5
85663,1971,1,19,0.33,69,45,57
85663,1972,2,4,0,69,51,60
85663,1972,2,9,0.78,69,61,65
85663,1972,2,19,0,69,50,59.5
85663,1972,11,22,0.04,69,59,64
85663,1973,12,8,0.41,69,57,63
85663,1973,12,10,0,69,47,58
85663,1974,2,27,0,69,45,57
85663,1974,12,2,0,69,53,61
85663,1975,3,3,0,69,48,58.5
85663,1975,12,21,0,69,50,59.5
85663,1976,1,21,0.1,69,60,64.5
85663,1976,2,2,0,69,56,62.5
85663,1976,2,25,1.33,69,63,66
85663,1977,1,11,0,69,44,56.5
85663,1977,1,30,0,69,51,60
85663,1977,2,2,0,69,55,62
85663,1977,2,22,0,69,50,59.5
85663,1977,12,23,0,69,43,56
85663,1978,2,25,0,69,50,59.5
85663,1978,12,12,0,69,58,63.5
85663,1979,1,4,0,69,45,57
85663,1979,1,15,0,69,51,60
85663,1979,1,28,0.08,69,52,60.5
85663,1979,2,9,0,69,47,58
85663,1979,3,7,0.25,69,55,62
85663,1980,2,5,0,69,44,56.5
85663,1980,12,17,0.07,69,55,62
85663,1980,12,25,0,69,51,60
85663,1981,1,2,0,69,53,61
85663,1981,1,10,0,69,45,57
85663,1981,1,14,0,69,44,56.5
85663,1981,1,19,0,69,37,53
85663,1981,1,23,0.05,69,45,57
85663,1981,12,5,0,69,49,59
85663,1982,1,27,0,69,48,58.5
85663,1983,1,17,0,69,51,60
85663,1983,1,24,0,69,57,63
85663,1983,1,25,0,69,56,62.5
85663,1983,2,27,2.66,69,66,67.5
85663,1983,3,22,0,69,55,62
85663,1983,3,25,0,69,52,60.5
85663,1983,11,17,0,69,53,61
85663,1984,11,12,0,69,54,61.5
85663,1985,1,7,0,69,45,57
85663,1986,1,13,0,69,53,61
85663,1986,1,29,0,69,37,53
85663,1986,2,26,0,69,48,58.5
85663,1987,4,4,0,69,53,61
85663,1987,12,2,0,69,57,63
85663,1988,1,5,0,69,59,64
85663,1988,1,29,0,69,62,65.5
85663,1988,3,20,0,69,50,59.5
85663,1990,2,24,0,69,55,62
85663,1991,3,10,0,69,56,62.5
85663,1992,1,4,0,69,56,62.5
85663,1993,11,1,0,69,52,60.5
85663,1994,12,24,0,69,55,62
85663,1995,1,21,0,69,54,61.5
85663,1996,3,3,0,69,62,65.5
85663,1997,1,11,0.02,69,60,64.5
85663,1997,1,20,0,69,41,55
85663,1998,1,17,0,69,56,62.5
85663,1998,1,25,0.01,69,56,62.5
85663,1998,1,29,0,69,51,60
85663,1998,3,4,0,69,56,62.5
85663,1999,1,6,0,69,44,56.5
85663,2000,11,21,0.01,69,56,62.5
85663,2000,12,21,0,69,46,57.5
85663,2001,1,3,0,69,48,58.5
85663,2001,1,10,0,69,43,56
85663,2001,1,26,0,69,48,58.5
85663,2002,12,28,0,69,55,62
85663,2003,1,27,0,69,54,61.5
85663,2003,12,7,0,69,48,58.5
85663,2004,12,19,0,69,60,64.5
85663,2005,3,4,0.44,69,59,64
85663,2005,11,23,0,69,57,63
85663,2005,12,12,0,69,58,63.5
85663,2005,12,21,0,69,56,62.5
85663,2005,12,27,0,69,50,59.5
85663,2006,1,8,0,69,46,57.5
85663,2006,2,12,0,69,48,58.5
85663,2007,2,4,0.92,69,64,66.5
85663,2007,12,17,0,69,53,61
85663,2008,2,28,0,69,50,59.5
85663,2008,4,15,0,69,58,63.5
85663,2009,1,20,0,69,51,60
85663,2009,2,4,0,69,45,57
85663,2009,3,2,0,69,50,59.5
85663,2010,12,19,0,69,59,64
85663,2010,12,26,0.3,69,47,58
85663,2012,1,5,0,69,52,60.5
85663,2013,3,2,0,69,55,62
85663,2014,1,18,0,69,52,60.5
85663,2014,1,19,0,69,46,57.5
85663,2014,12,9,0,69,56,62.5
85663,2015,1,28,0,69,55,62
85663,2017,12,11,0,69,52,60.5
85663,2018,1,3,0.5,69,53,61
85663,2018,12,22,0,69,53,61
85663,2019,1,15,0,69,57,63
85663,2021,1,17,0,69,52,60.5
85663,2023,12,28,0.7,69,59,64
85663,1950,4,7,0,70,42,56
85663,1951,1,17,0,70,44,57
85663,1951,1,27,0,70,43,56.5
85663,1951,11,4,0,70,56,63
85663,1952,1,7,0,70,46,58
85663,1952,12,11,0,70,50,60
85663,1953,1,1,0,70,56,63
85663,1954,3,16,0,70,48,59
85663,1954,11,6,0,70,59,64.5
85663,1954,12,15,0,70,52,61
85663,1955,2,14,0.01,70,60,65
85663,1955,12,16,0,70,50,60
85663,1956,1,4,0,70,50,60
85663,1956,11,28,0,70,42,56
85663,1956,12,1,0,70,46,58
85663,1956,12,27,0,70,42,56
85663,1957,1,19,0,70,47,58.5
85663,1957,10,27,0,70,58,64
85663,1957,12,9,0.26,70,53,61.5
85663,1958,1,4,0,70,51,60.5
85663,1958,1,20,0,70,55,62.5
85663,1958,1,22,0.07,70,61,65.5
85663,1958,2,22,0,70,49,59.5
85663,1958,3,15,0,70,55,62.5
85663,1958,12,16,0.82,70,58,64
85663,1958,12,29,0,70,56,63
85663,1959,1,9,0,70,53,61.5
85663,1959,4,14,0,70,56,63
85663,1959,12,30,0,70,55,62.5
85663,1960,3,12,0,70,53,61.5
85663,1960,12,14,0,70,46,58
85663,1961,1,4,0,70,46,58
85663,1961,1,11,1.23,70,66,68
85663,1961,1,30,0.06,70,53,61.5
85663,1962,3,7,0,70,47,58.5
85663,1962,3,8,0,70,42,56
85663,1962,4,2,0.4,70,60,65
85663,1962,12,8,0.05,70,54,62
85663,1963,1,3,0,70,51,60.5
85663,1963,2,4,0.98,70,62,66
85663,1963,2,6,0,70,53,61.5
85663,1963,2,20,0,70,55,62.5
85663,1963,12,5,0,70,51,60.5
85663,1963,12,6,0,70,49,59.5
85663,1963,12,20,0,70,48,59
85663,1964,1,3,0,70,50,60
85663,1965,1,28,0.01,70,55,62.5
85663,1965,1,31,0.07,70,49,59.5
85663,1965,3,7,0,70,51,60.5
85663,1966,1,24,0,70,49,59.5
85663,1966,11,28,0.03,70,52,61
85663,1967,2,10,0,70,54,62
85663,1967,11,8,0.1,70,60,65
85663,1968,1,17,0,70,45,57.5
85663,1968,1,18,0.95,70,56,63
85663,1968,2,21,0,70,46,58
85663,1968,2,24,0.07,70,49,59.5
85663,1968,2,27,0,70,51,60.5
85663,1968,12,5,0,70,45,57.5
85663,1968,12,25,0,70,43,56.5
85663,1969,1,6,0,70,59,64.5
85663,1969,1,7,0,70,52,61
85663,1969,2,4,0,70,52,61
85663,1969,2,5,0,70,47,58.5
85663,1969,12,1,0,70,45,57.5
85663,1969,12,27,0,70,44,57
85663,1970,1,22,0,70,49,59.5
85663,1970,1,24,0,70,56,63
85663,1970,2,7,0.13,70,57,63.5
85663,1970,11,17,0,70,45,57.5
85663,1970,11,24,0,70,42,56
85663,1970,11,25,0,70,40,55
85663,1970,12,26,0.01,70,52,61
85663,1971,1,17,0,70,49,59.5
85663,1971,3,8,0,70,51,60.5
85663,1972,1,16,0,70,56,63
85663,1972,1,17,0,70,65,67.5
85663,1972,2,5,0,70,46,58
85663,1972,2,21,0,70,44,57
85663,1973,1,12,0.32,70,53,61.5
85663,1975,11,15,0,70,44,57
85663,1975,11,25,0,70,50,60
85663,1976,1,23,0,70,44,57
85663,1976,1,31,0,70,48,59
85663,1976,11,23,0,70,54,62
85663,1977,1,12,0,70,49,59.5
85663,1977,2,19,0,70,54,62
85663,1977,11,12,0,70,57,63.5
85663,1978,1,22,0,70,51,60.5
85663,1978,2,9,0,70,61,65.5
85663,1978,3,19,0,70,55,62.5
85663,1979,2,3,0,70,48,59
85663,1979,2,12,0,70,56,63
85663,1980,1,1,0,70,54,62
85663,1980,2,17,0.07,70,54,62
85663,1980,2,26,0,70,51,60.5
85663,1980,12,30,0,70,49,59.5
85663,1981,2,12,0.26,70,63,66.5
85663,1981,3,24,0,70,50,60
85663,1981,3,26,0.56,70,63,66.5
85663,1981,12,12,0,70,43,56.5
85663,1982,3,2,0,70,56,63
85663,1982,12,17,0.4,70,49,59.5
85663,1982,12,18,0,70,45,57.5
85663,1983,1,6,0.01,70,61,65.5
85663,1983,3,8,0.09,70,66,68
85663,1984,1,6,0,70,51,60.5
85663,1984,1,12,0,70,47,58.5
85663,1984,2,6,0,70,51,60.5
85663,1984,2,25,0.06,70,59,64.5
85663,1985,1,13,0,70,45,57.5
85663,1985,1,19,0,70,53,61.5
85663,1985,3,18,0,70,56,63
85663,1985,12,15,0,70,48,59
85663,1986,12,30,0,70,60,65
85663,1987,1,28,0,70,41,55.5
85663,1987,12,29,0,70,51,60.5
85663,1991,1,13,0.07,70,59,64.5
85663,1991,1,22,0,70,55,62.5
85663,1991,2,17,0,70,45,57.5
85663,1991,11,9,0,70,56,63
85663,1992,1,17,0,70,47,58.5
85663,1992,2,9,0.39,70,54,62
85663,1993,2,9,0,70,55,62.5
85663,1993,2,19,0,70,50,60
85663,1994,2,3,0,70,54,62
85663,1994,12,23,0.06,70,59,64.5
85663,1995,1,22,0,70,55,62.5
85663,1995,1,26,0,70,51,60.5
85663,1995,3,9,0,70,57,63.5
85663,1995,11,15,0,70,54,62
85663,1996,2,13,0,70,47,58.5
85663,1996,3,22,0,70,51,60.5
85663,1996,12,21,0.1,70,52,61
85663,1997,12,8,0,70,51,60.5
85663,1998,1,28,0,70,56,63
85663,1998,12,15,0,70,56,63
85663,1999,2,23,0,70,52,61
85663,2000,1,15,0,70,64,67
85663,2001,1,24,0,70,48,59
85663,2001,12,31,0.57,70,63,66.5
85663,2002,3,5,0,70,51,60.5
85663,2003,1,7,0,70,51,60.5
85663,2003,1,8,0,70,51,60.5
85663,2003,1,14,0.02,70,57,63.5
85663,2003,12,6,0,70,52,61
85663,2003,12,11,0,70,56,63
85663,2004,1,20,0,70,56,63
85663,2004,1,23,0,70,52,61
85663,2004,2,8,0,70,51,60.5
85663,2004,12,17,0,70,62,66
85663,2005,1,16,0,70,53,61.5
85663,2005,1,19,0,70,53,61.5
85663,2005,3,2,0,70,56,63
85663,2005,3,10,0,70,54,62
85663,2006,2,8,0,70,57,63.5
85663,2006,2,9,0,70,49,59.5
85663,2006,3,25,0,70,53,61.5
85663,2006,11,22,0,70,45,57.5
85663,2007,1,30,0,70,51,60.5
85663,2007,2,19,0,70,42,56
85663,2009,3,3,0,70,47,58.5
85663,2009,12,29,0,70,49,59.5
85663,2010,1,19,0,70,57,63.5
85663,2010,2,10,0,70,52,61
85663,2010,3,1,0,70,49,59.5
85663,2010,12,20,0,70,50,60
85663,2010,12,29,0,70,49,59.5
85663,2011,1,23,0,70,44,57
85663,2012,11,8,0,70,58,64
85663,2012,11,20,0,70,60,65
85663,2012,12,30,0,70,53,61.5
85663,2013,3,4,0,70,45,57.5
85663,2013,3,27,0,70,47,58.5
85663,2014,1,30,0.25,70,61,65.5
85663,2014,12,11,0,70,48,59
85663,2015,1,27,0,70,56,63
85663,2016,2,25,0.01,70,59,64.5
85663,2017,1,8,0,70,51,60.5
85663,2017,3,15,0,70,57,63.5
85663,2018,1,6,0,70,49,59.5
85663,2019,1,21,0,70,46,58
85663,2019,1,25,0,70,59,64.5
85663,2019,1,29,0,70,50,60
85663,2020,2,27,0,70,57,63.5
85663,2021,1,14,0.29,70,59,64.5
85663,2023,12,29,0,70,60,65
85663,1948,1,11,1.17,71,60,65.5
85663,1948,11,30,0,71,61,66
85663,1950,12,31,0.02,71,51,61
85663,1951,2,2,0.95,71,40,55.5
85663,1952,1,11,0,71,48,59.5
85663,1952,12,22,0,71,54,62.5
85663,1953,10,30,0,71,56,63.5
85663,1953,11,11,0.1,71,63,67
85663,1953,11,26,0,71,54,62.5
85663,1953,12,19,0,71,46,58.5
85663,1954,2,9,0,71,51,61
85663,1954,12,7,0,71,52,61.5
85663,1954,12,10,0,71,52,61.5
85663,1954,12,23,0,71,43,57
85663,1955,1,26,0,71,47,59
85663,1955,12,10,0,71,46,58.5
85663,1956,2,12,0.09,71,58,64.5
85663,1956,2,29,0,71,50,60.5
85663,1958,1,6,0.02,71,62,66.5
85663,1958,1,7,1.07,71,55,63
85663,1958,1,23,0.55,71,61,66
85663,1958,3,28,0,71,57,64
85663,1959,1,6,0,71,51,61
85663,1960,2,2,0,71,55,63
85663,1960,2,20,0,71,43,57
85663,1960,12,2,0,71,55,63
85663,1960,12,18,0,71,52,61.5
85663,1960,12,19,0,71,53,62
85663,1961,1,3,0,71,53,62
85663,1961,1,23,0,71,46,58.5
85663,1963,1,16,0.17,71,61,66
85663,1963,3,22,0,71,52,61.5
85663,1963,11,15,0,71,45,58
85663,1963,12,10,0,71,49,60
85663,1963,12,24,0.29,71,50,60.5
85663,1964,2,4,0.31,71,66,68.5
85663,1964,2,19,0,71,58,64.5
85663,1964,3,22,0,71,55,63
85663,1965,12,1,0,71,50,60.5
85663,1965,12,21,0,71,49,60
85663,1965,12,26,0,71,55,63
85663,1966,1,7,0.03,71,62,66.5
85663,1966,2,1,0,71,53,62
85663,1966,2,22,4.54,71,66,68.5
85663,1966,12,1,0,71,44,57.5
85663,1966,12,12,0.51,71,59,65
85663,1966,12,25,0,71,41,56
85663,1967,1,28,0,71,49,60
85663,1967,2,24,0,71,50,60.5
85663,1968,2,11,0.14,71,52,61.5
85663,1968,3,13,0.11,71,53,62
85663,1968,11,12,0,71,54,62.5
85663,1968,12,9,0,71,49,60
85663,1969,1,10,0.24,71,65,68
85663,1969,2,20,0,71,48,59.5
85663,1969,2,22,0,71,61,66
85663,1969,2,25,0,71,51,61
85663,1969,3,28,0,71,53,62
85663,1969,11,6,0,71,52,61.5
85663,1969,11,30,0,71,53,62
85663,1969,12,12,0,71,51,61
85663,1969,12,14,0,71,48,59.5
85663,1970,1,13,0,71,57,64
85663,1970,1,31,0,71,49,60
85663,1970,2,1,0,71,63,67
85663,1970,2,26,0.01,71,53,62
85663,1970,2,27,0.01,71,50,60.5
85663,1970,3,16,0,71,50,60.5
85663,1972,2,14,0,71,54,62.5
85663,1972,3,6,0,71,65,68
85663,1972,12,24,0,71,53,62
85663,1972,12,26,0,71,46,58.5
85663,1973,1,29,0.03,71,52,61.5
85663,1973,2,16,0,71,53,62
85663,1973,2,22,0,71,46,58.5
85663,1973,11,29,0,71,57,64
85663,1973,12,13,0,71,51,61
85663,1973,12,23,0,71,45,58
85663,1976,1,28,0.1,71,56,63.5
85663,1976,2,10,0,71,48,59.5
85663,1976,2,24,0.34,71,66,68.5
85663,1976,11,3,0.77,71,64,67.5
85663,1976,11,24,0,71,59,65
85663,1976,12,22,0,71,48,59.5
85663,1977,1,8,0,71,51,61
85663,1977,1,24,0,71,51,61
85663,1977,2,6,0,71,51,61
85663,1977,2,7,0,71,54,62.5
85663,1977,11,26,0,71,53,62
85663,1977,12,19,0,71,51,61
85663,1977,12,26,0.02,71,53,62
85663,1978,1,31,0,71,48,59.5
85663,1978,2,1,0,71,55,63
85663,1978,2,8,0.52,71,54,62.5
85663,1979,1,10,0,71,52,61.5
85663,1979,1,23,0,71,52,61.5
85663,1979,1,30,0,71,46,58.5
85663,1979,2,11,0,71,54,62.5
85663,1979,2,13,0,71,53,62
85663,1979,2,28,0,71,53,62
85663,1979,3,26,0,71,53,62
85663,1980,1,3,0,71,52,61.5
85663,1980,2,12,0,71,48,59.5
85663,1980,2,19,0,71,60,65.5
85663,1980,2,27,0,71,49,60
85663,1980,3,2,0,71,47,59
85663,1980,11,19,0,71,59,65
85663,1981,1,3,0,71,48,59.5
85663,1981,1,4,0,71,50,60.5
85663,1981,2,5,0,71,51,61
85663,1981,3,20,0,71,50,60.5
85663,1981,12,16,0,71,54,62.5
85663,1981,12,21,0,71,45,58
85663,1982,1,16,0,71,47,59
85663,1983,1,12,0,71,49,60
85663,1983,1,15,0,71,55,63
85663,1983,1,23,1.79,71,65,68
85663,1983,2,14,0,71,56,63.5
85663,1984,2,5,0,71,55,63
85663,1985,2,9,0,71,48,59.5
85663,1985,2,16,0,71,42,56.5
85663,1986,1,20,0,71,54,62.5
85663,1986,3,3,0,71,40,55.5
85663,1987,1,3,0,71,48,59.5
85663,1987,1,13,0,71,44,57.5
85663,1987,12,30,0,71,51,61
85663,1988,1,22,0,71,59,65
85663,1988,2,7,0,71,52,61.5
85663,1988,3,17,0,71,56,63.5
85663,1989,12,14,0,71,47,59
85663,1989,12,27,0,71,43,57
85663,1990,12,9,0,71,51,61
85663,1991,2,9,0,71,51,61
85663,1992,1,6,0,71,53,62
85663,1992,1,24,0,71,54,62.5
85663,1992,2,8,0.11,71,54,62.5
85663,1992,4,3,0.57,71,61,66
85663,1992,11,28,0,71,60,65.5
85663,1992,12,11,0,71,57,64
85663,1994,1,15,0,71,51,61
85663,1994,1,19,0,71,57,64
85663,1994,3,3,0,71,58,64.5
85663,1994,12,27,0,71,54,62.5
85663,1995,1,8,0,71,57,64
85663,1995,1,9,0,71,53,62
85663,1996,1,10,0,71,46,58.5
85663,1996,1,14,0,71,45,58
85663,1997,1,14,0.28,71,63,67
85663,1997,12,16,0,71,53,62
85663,1997,12,17,0,71,54,62.5
85663,1998,3,3,0,71,54,62.5
85663,1999,3,4,0,71,54,62.5
85663,1999,12,27,0,71,45,58
85663,1999,12,28,0.05,71,55,63
85663,1999,12,29,0,71,54,62.5
85663,2000,2,9,0.1,71,53,62
85663,2000,2,10,0,71,49,60
85663,2002,1,3,0,71,50,60.5
85663,2002,1,5,0,71,46,58.5
85663,2002,1,7,0,71,52,61.5
85663,2002,2,14,0.05,71,61,66
85663,2002,2,24,0,71,55,63
85663,2002,12,26,0,71,51,61
85663,2003,1,28,0,71,51,61
85663,2004,1,24,0,71,49,60
85663,2004,1,31,0.78,71,61,66
85663,2004,2,28,0.02,71,49,60
85663,2004,12,27,0,71,48,59.5
85663,2004,12,28,0,71,59,65
85663,2005,1,18,0,71,51,61
85663,2005,2,12,0,71,46,58.5
85663,2005,10,25,0,71,58,64.5
85663,2005,12,26,0,71,56,63.5
85663,2006,3,26,0,71,52,61.5
85663,2008,10,28,0,71,57,64
85663,2009,1,15,0.01,71,58,64.5
85663,2009,2,7,0,71,61,66
85663,2009,10,18,0,71,60,65.5
85663,2009,12,19,0,71,63,67
85663,2010,2,8,0,71,51,61
85663,2010,3,18,0,71,58,64.5
85663,2011,1,14,0,71,49,60
85663,2011,3,11,0,71,53,62
85663,2013,3,26,0,71,52,61.5
85663,2014,2,14,0,71,51,61
85663,2014,11,2,0,71,52,61.5
85663,2014,11,28,0,71,53,62
85663,2016,1,4,0.04,71,61,66
85663,2016,1,13,0,71,60,65.5
85663,2016,2,11,0,71,50,60.5
85663,2016,2,26,0,71,56,63.5
85663,2016,2,27,0,71,50,60.5
85663,2017,10,30,0,71,59,65
85663,2018,12,17,0,71,59,65
85663,2019,3,19,1.02,71,64,67.5
85663,2019,12,19,0.25,71,61,66
85663,2021,12,22,0,71,62,66.5
85663,2022,1,18,0,71,53,62
85663,2022,1,31,0,71,49,60
85663,2023,12,6,0,71,60,65.5
85663,2023,12,20,0,71,57,64
85663,2023,12,31,0,71,54,62.5
85663,1948,1,3,0,72,60,66
85663,1948,1,4,0,72,57,64.5
85663,1948,1,22,0,72,57,64.5
85663,1948,2,3,0,72,56,64
85663,1949,11,27,0,72,42,57
85663,1950,2,16,0,72,54,63
85663,1950,2,17,0,72,46,59
85663,1950,12,21,0,72,49,60.5
85663,1951,1,10,0,72,46,59
85663,1951,2,9,0,72,49,60.5
85663,1952,1,31,0,72,45,58.5
85663,1952,4,6,0,72,58,65
85663,1952,12,12,0,72,47,59.5
85663,1953,1,3,0.11,72,58,65
85663,1953,1,5,0,72,45,58.5
85663,1954,1,13,0,72,48,60
85663,1954,2,6,0,72,52,62
85663,1954,3,2,0,72,46,59
85663,1954,3,8,0,72,48,60
85663,1954,12,3,0,72,56,64
85663,1954,12,14,0.17,72,55,63.5
85663,1954,12,16,0,72,49,60.5
85663,1954,12,24,0,72,48,60
85663,1955,1,21,0,72,58,65
85663,1955,1,31,0,72,44,58
85663,1955,2,5,0,72,64,68
85663,1955,3,27,0,72,59,65.5
85663,1956,1,6,0,72,42,57
85663,1956,4,9,0.27,72,60,66
85663,1956,11,9,0.08,72,52,62
85663,1957,1,3,0,72,49,60.5
85663,1957,3,9,0,72,48,60
85663,1957,12,6,0,72,50,61
85663,1957,12,11,0.07,72,46,59
85663,1957,12,23,1.31,72,68,70
85663,1958,1,12,0,72,56,64
85663,1958,1,21,0.68,72,66,69
85663,1958,1,31,0,72,48,60
85663,1958,3,16,0,72,50,61
85663,1958,3,23,0,72,54,63
85663,1959,1,4,0.01,72,65,68.5
85663,1959,1,5,0,72,54,63
85663,1959,1,12,0,72,48,60
85663,1959,1,19,0,72,45,58.5
85663,1959,1,24,0.05,72,67,69.5
85663,1959,3,7,0,72,60,66
85663,1959,3,8,0.09,72,58,65
85663,1959,3,19,1.59,72,67,69.5
85663,1959,12,13,0,72,59,65.5
85663,1960,1,25,0,72,48,60
85663,1960,2,9,0,72,49,60.5
85663,1960,3,8,0,72,53,62.5
85663,1960,3,13,0,72,51,61.5
85663,1960,3,22,0,72,48,60
85663,1961,1,5,0,72,54,63
85663,1961,1,10,0,72,66,69
85663,1961,1,12,1.41,72,69,70.5
85663,1961,1,27,0,72,62,67
85663,1961,1,28,0,72,53,62.5
85663,1961,2,4,0.06,72,62,67
85663,1961,2,12,0,72,48,60
85663,1961,3,11,0,72,51,61.5
85663,1961,12,26,0,72,42,57
85663,1961,12,31,0,72,46,59
85663,1962,1,7,0,72,62,67
85663,1962,1,29,0,72,54,63
85663,1962,2,11,0,72,48,60
85663,1962,11,10,0,72,56,64
85663,1962,11,13,0.08,72,59,65.5
85663,1962,11,30,0,72,53,62.5
85663,1962,12,12,0,72,45,58.5
85663,1962,12,16,0,72,43,57.5
85663,1962,12,31,0,72,54,63
85663,1963,1,2,0,72,53,62.5
85663,1963,1,22,0,72,50,61
85663,1963,1,25,0,72,51,61.5
85663,1963,1,28,0,72,61,66.5
85663,1963,2,18,0.05,72,60,66
85663,1963,2,22,0,72,58,65
85663,1963,2,28,0,72,52,62
85663,1963,3,7,0.03,72,63,67.5
85663,1963,3,23,0,72,52,62
85663,1963,12,27,0,72,49,60.5
85663,1964,1,30,0,72,67,69.5
85663,1964,2,13,0,72,57,64.5
85663,1964,3,31,0,72,53,62.5
85663,1964,12,1,0,72,49,60.5
85663,1964,12,15,0.01,72,62,67
85663,1965,1,5,0,72,55,63.5
85663,1965,2,27,0,72,41,56.5
85663,1966,1,20,0.01,72,58,65
85663,1966,2,3,0,72,53,62.5
85663,1966,3,8,0,72,47,59.5
85663,1966,12,19,0,72,53,62.5
85663,1967,12,30,0,72,50,61
85663,1968,1,27,0,72,50,61
85663,1968,2,14,0,72,50,61
85663,1968,3,3,0,72,50,61
85663,1968,3,4,0,72,56,64
85663,1968,3,8,0,72,66,69
85663,1968,3,14,0,72,46,59
85663,1968,3,26,0.06,72,61,66.5
85663,1968,11,21,0,72,47,59.5
85663,1968,12,10,0,72,56,64
85663,1968,12,11,0,72,49,60.5
85663,1968,12,17,0,72,44,58
85663,1969,1,14,0,72,55,63.5
85663,1969,1,15,0,72,56,64
85663,1969,1,16,0,72,59,65.5
85663,1969,2,6,0,72,55,63.5
85663,1969,2,10,0,72,50,61
85663,1969,2,26,0,72,51,61.5
85663,1969,3,3,0.11,72,61,66.5
85663,1969,3,4,0,72,53,62.5
85663,1969,3,7,0,72,61,66.5
85663,1969,3,14,0,72,47,59.5
85663,1969,12,2,0,72,55,63.5
85663,1969,12,4,0,72,56,64
85663,1969,12,23,0,72,51,61.5
85663,1970,1,5,0,72,52,62
85663,1970,2,13,0,72,57,64.5
85663,1970,2,18,0,72,54,63
